
iShares Russell 2000 Index (ETF),Last: 292.84,Change:  -0.11
"Date: July 28, 2026 at 7:56 AM EDT",Bid: 292.63,Ask: 292.69,Size: 80*1200,"Volume: 19,436,066"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Mon Aug 03 2026,IWM260803C00260000,0,0,32.93,33.36,0,0.3763,0.9892,0.0018,0,260.00,IWM260803P00260000,0.1,0.005,0.04,0.06,8,0.3751,-0.0106,0.0018,15
Mon Aug 03 2026,IWM260803C00261000,0,0,31.94,32.37,0,0.3694,0.9882,0.002,0,261.00,IWM260803P00261000,0.2,0,0.05,0.07,0,0.3733,-0.0116,0.002,65
Mon Aug 03 2026,IWM260803C00262000,0,0,30.94,31.37,0,0.3621,0.9872,0.0022,0,262.00,IWM260803P00262000,0.12,0,0.05,0.07,0,0.3625,-0.0126,0.0022,1
Mon Aug 03 2026,IWM260803C00263000,0,0,29.95,30.38,0,0.3546,0.9861,0.0024,0,263.00,IWM260803P00263000,0.06,-0.06,0.06,0.08,1,0.3592,-0.0137,0.0024,1
Mon Aug 03 2026,IWM260803C00264000,0,0,28.96,29.39,0,0.3502,0.9848,0.0026,0,264.00,IWM260803P00264000,0,0,0.07,0.09,0,0.3547,-0.0151,0.0026,0
Mon Aug 03 2026,IWM260803C00265000,27.48,0,27.96,28.4,0,0.3449,0.9832,0.0029,0,265.00,IWM260803P00265000,0.15,0,0.07,0.08,0,0.3405,-0.0166,0.0029,25
Mon Aug 03 2026,IWM260803C00266000,27.36,0,26.97,27.4,0,0.3362,0.9815,0.0032,1,266.00,IWM260803P00266000,0,0,0.08,0.1,0,0.3383,-0.0183,0.0032,0
Mon Aug 03 2026,IWM260803C00267000,0,0,25.98,26.41,0,0.3325,0.9796,0.0036,0,267.00,IWM260803P00267000,0.14,-0.05,0.09,0.11,5,0.3323,-0.0202,0.0036,16
Mon Aug 03 2026,IWM260803C00268000,0,0,25,25.43,0,0.3255,0.9773,0.004,0,268.00,IWM260803P00268000,0.14,-0.07,0.1,0.12,2,0.3257,-0.0225,0.004,4
Mon Aug 03 2026,IWM260803C00269000,0,0,24.01,24.44,0,0.3181,0.9747,0.0045,0,269.00,IWM260803P00269000,0.26,0,0.11,0.14,0,0.3207,-0.0252,0.0045,7
Mon Aug 03 2026,IWM260803C00270000,23.5,0,23.02,23.45,0,0.3122,0.9716,0.0051,1,270.00,IWM260803P00270000,0.15,-0.11,0.13,0.15,41,0.3149,-0.0282,0.0051,72
Mon Aug 03 2026,IWM260803C00271000,0,0,22.04,22.47,0,0.3056,0.968,0.0057,0,271.00,IWM260803P00271000,0.15,-0.145,0.15,0.17,3,0.3101,-0.0318,0.0057,5
Mon Aug 03 2026,IWM260803C00272000,0,0,21.06,21.49,0,0.3,0.9639,0.0064,0,272.00,IWM260803P00272000,0.23,-0.095,0.16,0.19,38,0.3029,-0.0359,0.0064,53
Mon Aug 03 2026,IWM260803C00273000,21.33,0,20.08,20.51,0,0.2936,0.9591,0.0072,2,273.00,IWM260803P00273000,0.2,-0.17,0.18,0.21,59,0.2965,-0.0407,0.0072,81
Mon Aug 03 2026,IWM260803C00274000,0,0,19.11,19.54,0,0.2892,0.9535,0.0081,0,274.00,IWM260803P00274000,0.23,-0.185,0.21,0.24,64,0.292,-0.0463,0.0081,275
Mon Aug 03 2026,IWM260803C00275000,18.75,0,18.14,18.57,0,0.2837,0.9471,0.0092,1,275.00,IWM260803P00275000,0.23,-0.245,0.24,0.27,308,0.2864,-0.0527,0.0092,319
Mon Aug 03 2026,IWM260803C00276000,17.82,0,17.18,17.6,0,0.2794,0.9397,0.0104,1,276.00,IWM260803P00276000,0.27,-0.265,0.28,0.3,172,0.281,-0.0601,0.0104,195
Mon Aug 03 2026,IWM260803C00277000,18.71,3.67,16.22,16.65,1,0.2739,0.9312,0.0117,2,277.00,IWM260803P00277000,0.36,-0.255,0.32,0.35,23,0.2764,-0.0686,0.0117,55
Mon Aug 03 2026,IWM260803C00277500,16.42,0,15.75,16.17,0,0.2717,0.9265,0.0124,1,277.50,IWM260803P00277500,0.61,-0.045,0.34,0.37,3,0.2732,-0.0733,0.0124,15
Mon Aug 03 2026,IWM260803C00278000,15.98,0,15.28,15.7,0,0.27,0.9215,0.0132,1,278.00,IWM260803P00278000,0.47,-0.23,0.37,0.4,106,0.2715,-0.0783,0.0132,99
Mon Aug 03 2026,IWM260803C00279000,15.07,0,14.34,14.75,0,0.2654,0.9104,0.0148,1,279.00,IWM260803P00279000,0.41,-0.385,0.43,0.46,463,0.2669,-0.0894,0.0148,663
Mon Aug 03 2026,IWM260803C00280000,12.96,0.63,13.53,13.78,2,0.2667,0.8977,0.0166,3,280.00,IWM260803P00280000,0.5,-0.415,0.5,0.53,2786,0.2627,-0.1019,0.0166,10851
Mon Aug 03 2026,IWM260803C00281000,12.05,0.59,12.62,12.86,3,0.2622,0.8833,0.0186,3,281.00,IWM260803P00281000,0.56,-0.47,0.58,0.61,154,0.2581,-0.1163,0.0186,173
Mon Aug 03 2026,IWM260803C00282000,11.8,1.195,11.71,11.95,12,0.2568,0.867,0.0208,13,282.00,IWM260803P00282000,0.7,-0.475,0.67,0.71,2246,0.2536,-0.1328,0.0208,2182
Mon Aug 03 2026,IWM260803C00282500,11.47,1.29,11.25,11.5,3,0.2536,0.858,0.0219,3,282.50,IWM260803P00282500,0.74,-0.515,0.72,0.76,2382,0.2511,-0.1418,0.0219,2293
Mon Aug 03 2026,IWM260803C00283000,10.26,0.495,10.82,11.01,5,0.2494,0.8486,0.0231,46,283.00,IWM260803P00283000,0.82,-0.505,0.78,0.82,95,0.2491,-0.1515,0.0232,107
Mon Aug 03 2026,IWM260803C00284000,9.41,0.47,9.96,10.13,4,0.2453,0.8278,0.0256,10,284.00,IWM260803P00284000,0.9,-0.61,0.9,0.95,154,0.2448,-0.1721,0.0256,229
Mon Aug 03 2026,IWM260803C00285000,8.43,0.29,9.1,9.26,2,0.2401,0.8044,0.0283,3,285.00,IWM260803P00285000,1.07,-0.64,1.04,1.09,304,0.2398,-0.1958,0.0283,399
Mon Aug 03 2026,IWM260803C00286000,7.61,0.245,8.27,8.43,2,0.2359,0.7783,0.031,7,286.00,IWM260803P00286000,1.2,-0.73,1.21,1.26,99,0.2357,-0.2219,0.0311,201
Mon Aug 03 2026,IWM260803C00287000,7.58,0.96,7.46,7.62,6,0.2314,0.7492,0.0338,7,287.00,IWM260803P00287000,1.39,-0.795,1.4,1.45,132,0.2314,-0.2507,0.0339,1286
Mon Aug 03 2026,IWM260803C00287500,7.18,0.915,7.07,7.22,2,0.2292,0.7336,0.0353,1112,287.50,IWM260803P00287500,1.51,-0.805,1.5,1.56,147,0.2292,-0.2664,0.0353,213
Mon Aug 03 2026,IWM260803C00288000,6.8,0.895,6.68,6.83,8,0.2267,0.7171,0.0367,495,288.00,IWM260803P00288000,1.66,-0.795,1.61,1.67,203,0.2266,-0.2833,0.0368,4299
Mon Aug 03 2026,IWM260803C00289000,6,0.78,5.93,6.07,22,0.222,0.682,0.0395,93,289.00,IWM260803P00289000,1.86,-0.91,1.85,1.92,286,0.2219,-0.3186,0.0396,295
Mon Aug 03 2026,IWM260803C00290000,5.52,0.955,5.22,5.34,35,0.2174,0.6436,0.0421,31,290.00,IWM260803P00290000,2.2,-0.91,2.13,2.2,286,0.2173,-0.3571,0.0422,570
Mon Aug 03 2026,IWM260803C00291000,4.73,0.78,4.53,4.65,118,0.2124,0.6023,0.0445,776,291.00,IWM260803P00291000,2.42,-1.07,2.44,2.51,334,0.2122,-0.3986,0.0447,441
Mon Aug 03 2026,IWM260803C00292000,4,0.635,3.9,4,208,0.2079,0.5581,0.0465,1018,292.00,IWM260803P00292000,2.84,-1.075,2.79,2.86,293,0.2071,-0.4431,0.0468,557
Mon Aug 03 2026,IWM260803C00293000,3.4,0.57,3.29,3.37,142,0.2019,0.5114,0.0481,425,293.00,IWM260803P00293000,3.19,-1.19,3.19,3.26,300,0.2023,-0.4901,0.0484,336
Mon Aug 03 2026,IWM260803C00294000,2.77,0.43,2.74,2.81,190,0.1969,0.4624,0.0491,215,294.00,IWM260803P00294000,3.64,-1.255,3.63,3.7,266,0.197,-0.5396,0.0495,257
Mon Aug 03 2026,IWM260803C00295000,2.4,0.5,2.23,2.3,722,0.1917,0.4115,0.0494,885,295.00,IWM260803P00295000,4.14,-1.335,4.09,4.23,207,0.1919,-0.591,0.0499,245
Mon Aug 03 2026,IWM260803C00296000,1.88,0.365,1.78,1.84,801,0.1864,0.3596,0.0488,1136,296.00,IWM260803P00296000,4.66,-1.43,4.64,4.78,44,0.1868,-0.6438,0.0495,130
Mon Aug 03 2026,IWM260803C00297000,1.45,0.26,1.38,1.44,1484,0.1811,0.3075,0.0472,1242,297.00,IWM260803P00297000,5.33,-1.44,5.24,5.4,18,0.182,-0.6969,0.0481,61
Mon Aug 03 2026,IWM260803C00298000,1.16,0.245,1.05,1.11,729,0.1767,0.2567,0.0445,2854,298.00,IWM260803P00298000,6.01,-1.5,5.91,6.08,2,0.1778,-0.7491,0.0456,10
Mon Aug 03 2026,IWM260803C00299000,0.8,0.11,0.78,0.83,724,0.1725,0.2086,0.0407,4703,299.00,IWM260803P00299000,6.6,-1.7,6.64,6.8,43,0.173,-0.7988,0.042,22
Mon Aug 03 2026,IWM260803C00300000,0.59,0.075,0.56,0.6,162,0.1677,0.165,0.0361,1488,300.00,IWM260803P00300000,7.42,-1.695,7.41,7.59,9,0.1685,-0.8442,0.0376,6
Mon Aug 03 2026,IWM260803C00301000,0.47,0.09,0.39,0.43,160,0.1647,0.1269,0.0309,349,301.00,IWM260803P00301000,9.01,-0.985,8.13,8.48,2,0.1602,-0.8842,0.0325,3
Mon Aug 03 2026,IWM260803C00302000,0.32,0.045,0.27,0.3,46,0.1619,0.0956,0.0256,466,302.00,IWM260803P00302000,9.23,-1.675,9.01,9.37,15,0.1554,-0.918,0.0275,14
Mon Aug 03 2026,IWM260803C00303000,0.24,0.04,0.18,0.21,1244,0.1599,0.0704,0.0206,2986,303.00,IWM260803P00303000,0,0,9.93,10.38,0,0.1618,-0.9458,0.0229,0
Mon Aug 03 2026,IWM260803C00304000,0.14,-0.01,0.11,0.15,64,0.1592,0.0511,0.0162,605,304.00,IWM260803P00304000,0,0,10.88,11.33,0,0.1596,-0.9675,0.0181,0
Mon Aug 03 2026,IWM260803C00305000,0.12,0.015,0.08,0.1,13,0.1582,0.0368,0.0124,110,305.00,IWM260803P00305000,0,0,11.86,12.3,0,0.1545,-0.9829,0.0127,0
Mon Aug 03 2026,IWM260803C00306000,0.05,-0.03,0.05,0.07,7,0.1577,0.0265,0.0095,30,306.00,IWM260803P00306000,0,0,12.86,13.29,0,0.1596,-0.9924,0.0075,0
Mon Aug 03 2026,IWM260803C00307000,0.05,-0.01,0.03,0.05,29,0.1578,0.0192,0.0072,288,307.00,IWM260803P00307000,0,0,13.86,14.29,0,0.1695,-0.997,0.0035,0
Mon Aug 03 2026,IWM260803C00308000,0.05,0.01,0.02,0.04,33,0.1605,0.0142,0.0055,43,308.00,IWM260803P00308000,0,0,14.86,15.29,0,0.1792,-0.999,0.0014,0
Mon Aug 03 2026,IWM260803C00309000,0.02,-0.01,0.01,0.03,3,0.161,0.0106,0.0042,4,309.00,IWM260803P00309000,0,0,15.86,16.29,0,0.1889,-0.9998,0.0004,0
Mon Aug 03 2026,IWM260803C00310000,0.03,0,0.01,0.03,0,0.1698,0.008,0.0032,40,310.00,IWM260803P00310000,17.39,-1.33,16.86,17.29,3,0,-0.9999,0.0001,0
Mon Aug 03 2026,IWM260803C00311000,0.02,-0.005,0.01,0.02,3,0.1724,0.0062,0.0025,3,311.00,IWM260803P00311000,0,0,17.86,18.29,0,0.2079,-1,0,0
Mon Aug 03 2026,IWM260803C00312000,0.02,0,0,0.02,3,0.1726,0.005,0.002,213,312.00,IWM260803P00312000,0,0,18.86,19.29,0,0.2173,-1,0,0
Mon Aug 03 2026,IWM260803C00312500,0,0,0,0.02,0,0.1766,0.0044,0.0018,0,312.50,IWM260803P00312500,0,0,19.36,19.79,0,0.222,-1,0,0
Mon Aug 03 2026,IWM260803C00313000,0.02,0.005,0,0.02,1,0.1805,0.004,0.0016,1,313.00,IWM260803P00313000,0,0,19.86,20.29,0,0.2266,-1,0,0
Mon Aug 03 2026,IWM260803C00314000,0.02,0.005,0,0.02,7,0.1885,0.0033,0.0013,1,314.00,IWM260803P00314000,0,0,20.86,21.29,0,0.2358,-1,0,0
Mon Aug 03 2026,IWM260803C00315000,0.02,0.005,0,0.01,1,0.1832,0.0028,0.0011,34,315.00,IWM260803P00315000,0,0,21.86,22.29,0,0.245,-1,0,0
Mon Aug 03 2026,IWM260803C00316000,0,0,0,0.01,0,0.1905,0.0023,0.0009,0,316.00,IWM260803P00316000,0,0,22.86,23.29,0,0.254,-1,0,0
Mon Aug 03 2026,IWM260803C00317000,0.02,0,0,0.01,0,0.1978,0.002,0.0008,15,317.00,IWM260803P00317000,0,0,23.86,24.29,0,0.263,-1,0,0
Mon Aug 03 2026,IWM260803C00318000,0,0,0,0.01,0,0.205,0.0017,0.0007,0,318.00,IWM260803P00318000,0,0,24.86,25.29,0,0.2719,-1,0,0
Mon Aug 03 2026,IWM260803C00319000,0,0,0,0.01,0,0.2121,0.0015,0.0006,0,319.00,IWM260803P00319000,0,0,25.86,26.29,0,0.2808,-1,0,0
Mon Aug 03 2026,IWM260803C00320000,0.01,0,0,0.01,0,0.2192,0.0013,0.0005,1,320.00,IWM260803P00320000,0,0,26.86,27.29,0,0.2896,-1,0,0
Mon Aug 03 2026,IWM260803C00321000,0,0,0,0.01,0,0.2263,0.0012,0.0004,0,321.00,IWM260803P00321000,0,0,27.86,28.29,0,0.2983,-1,0,0
Mon Aug 03 2026,IWM260803C00322000,0,0,0,0.01,0,0.2333,0.0011,0.0004,0,322.00,IWM260803P00322000,0,0,28.86,29.29,0,0.3069,-1,0,0
Mon Aug 03 2026,IWM260803C00323000,0,0,0,0.01,0,0.2403,0.001,0.0004,0,323.00,IWM260803P00323000,0,0,29.86,30.29,0,0.3155,-1,0,0
Mon Aug 03 2026,IWM260803C00324000,0,0,0,0.01,0,0.2472,0.0009,0.0003,0,324.00,IWM260803P00324000,0,0,30.86,31.29,0,0.324,-1,0,0
Mon Aug 03 2026,IWM260803C00325000,0,0,0,0.01,0,0.2541,0.0008,0.0003,0,325.00,IWM260803P00325000,0,0,31.86,32.29,0,0.3324,-1,0,0
Mon Aug 03 2026,IWM260803C00330000,0,0,0,0.01,0,0.288,0.0005,0.0002,0,330.00,IWM260803P00330000,0,0,36.86,37.29,0,0.3738,-1,0,0
Mon Aug 03 2026,IWM260803C00340000,0.01,0,0,0.01,0,0.3534,0.0002,0,1,340.00,IWM260803P00340000,0,0,46.86,47.29,0,0.4532,-1,0,0
Mon Aug 03 2026,IWM260803C00350000,0,0,0,0.01,0,0.4159,0.0001,0,0,350.00,IWM260803P00350000,0,0,56.86,57.29,0,0.5287,-1,0,0
Tue Aug 04 2026,IWM260804C00180000,0,0,112.83,113.27,0,0.9743,0.9998,0,0,180.00,IWM260804P00180000,0,0,0,0.01,0,1.0155,0,0,0
Tue Aug 04 2026,IWM260804C00190000,0,0,102.84,103.28,0,0.879,0.9998,0,0,190.00,IWM260804P00190000,0,0,0,0.01,0,0.909,0,0,0
Tue Aug 04 2026,IWM260804C00200000,0,0,92.85,93.29,0,0.7865,0.9997,0,0,200.00,IWM260804P00200000,0,0,0,0.01,0,0.8075,-0.0001,0,0
Tue Aug 04 2026,IWM260804C00205000,0,0,87.86,88.29,0,0.7926,0.9997,0,0,205.00,IWM260804P00205000,0,0,0,0.01,0,0.7585,-0.0001,0,0
Tue Aug 04 2026,IWM260804C00210000,0,0,82.86,83.3,0,0.6967,0.9996,0,0,210.00,IWM260804P00210000,0,0,0,0.01,0,0.7105,-0.0002,0,0
Tue Aug 04 2026,IWM260804C00215000,0,0,77.87,78.3,0,0.6961,0.9995,0,0,215.00,IWM260804P00215000,0,0,0,0.02,0,0.7022,-0.0003,0,0
Tue Aug 04 2026,IWM260804C00220000,0,0,72.87,73.31,0,0.6093,0.9993,0.0001,0,220.00,IWM260804P00220000,0,0,0,0.02,0,0.6535,-0.0005,0.0001,0
Tue Aug 04 2026,IWM260804C00225000,0,0,67.88,68.32,0,0.6029,0.9989,0.0001,0,225.00,IWM260804P00225000,0,0,0,0.02,0,0.606,-0.0008,0.0001,0
Tue Aug 04 2026,IWM260804C00230000,0,0,62.89,63.32,0,0.5789,0.9984,0.0002,0,230.00,IWM260804P00230000,0,0,0,0.02,0,0.5598,-0.0014,0.0002,0
Tue Aug 04 2026,IWM260804C00235000,0,0,57.9,58.33,0,0.5474,0.9977,0.0003,0,235.00,IWM260804P00235000,0,0,0.01,0.02,0,0.533,-0.0021,0.0003,0
Tue Aug 04 2026,IWM260804C00240000,0,0,52.9,53.34,0,0.5117,0.9966,0.0004,0,240.00,IWM260804P00240000,0,0,0.01,0.03,0,0.5006,-0.0031,0.0004,0
Tue Aug 04 2026,IWM260804C00245000,0,0,47.92,48.35,0,0.4732,0.9952,0.0007,0,245.00,IWM260804P00245000,0.04,-0.005,0.02,0.04,3,0.4732,-0.0046,0.0006,3
Tue Aug 04 2026,IWM260804C00250000,0,0,42.93,43.37,0,0.4326,0.9931,0.001,0,250.00,IWM260804P00250000,0.09,0,0.03,0.05,0,0.4391,-0.0067,0.001,1
Tue Aug 04 2026,IWM260804C00255000,0,0,37.95,38.39,0,0.4011,0.9902,0.0014,0,255.00,IWM260804P00255000,0.12,0,0.04,0.06,0,0.4005,-0.0096,0.0014,1
Tue Aug 04 2026,IWM260804C00260000,33.75,0,32.98,33.42,0,0.3707,0.9859,0.0022,3,260.00,IWM260804P00260000,0.11,0,0.06,0.08,0,0.3666,-0.014,0.0022,3
Tue Aug 04 2026,IWM260804C00261000,0,0,31.99,32.42,0,0.3661,0.9847,0.0024,0,261.00,IWM260804P00261000,0.16,0,0.07,0.09,0,0.363,-0.0151,0.0024,50
Tue Aug 04 2026,IWM260804C00262000,0,0,31,31.43,0,0.358,0.9834,0.0026,0,262.00,IWM260804P00262000,0,0,0.08,0.1,0,0.3586,-0.0164,0.0026,0
Tue Aug 04 2026,IWM260804C00263000,0,0,30.01,30.44,0,0.3525,0.9819,0.0029,0,263.00,IWM260804P00263000,0.11,-0.055,0.08,0.11,25,0.3508,-0.0179,0.0029,25
Tue Aug 04 2026,IWM260804C00264000,0,0,29.02,29.45,0,0.3464,0.9803,0.0031,0,264.00,IWM260804P00264000,0.14,-0.04,0.09,0.12,3,0.3454,-0.0195,0.0032,3
Tue Aug 04 2026,IWM260804C00265000,0,0,28.03,28.46,0,0.3399,0.9784,0.0035,0,265.00,IWM260804P00265000,0,0,0.1,0.13,0,0.3394,-0.0214,0.0035,0
Tue Aug 04 2026,IWM260804C00266000,0,0,27.04,27.47,0,0.333,0.9763,0.0038,0,266.00,IWM260804P00266000,0,0,0.11,0.14,0,0.3329,-0.0236,0.0038,0
Tue Aug 04 2026,IWM260804C00267000,0,0,26.05,26.48,0,0.3277,0.9739,0.0042,0,267.00,IWM260804P00267000,0,0,0.12,0.16,0,0.3281,-0.026,0.0042,0
Tue Aug 04 2026,IWM260804C00267500,0,0,25.56,25.99,0,0.3239,0.9725,0.0044,0,267.50,IWM260804P00267500,0,0,0.13,0.16,0,0.3243,-0.0273,0.0044,0
Tue Aug 04 2026,IWM260804C00268000,0,0,25.07,25.5,0,0.3218,0.9711,0.0047,0,268.00,IWM260804P00268000,0,0,0.14,0.17,0,0.3226,-0.0287,0.0047,0
Tue Aug 04 2026,IWM260804C00269000,0,0,24.08,24.52,0,0.3153,0.9679,0.0052,0,269.00,IWM260804P00269000,0.24,0,0.16,0.18,0,0.3161,-0.032,0.0052,12
Tue Aug 04 2026,IWM260804C00270000,0,0,23.1,23.53,0,0.3099,0.9642,0.0058,0,270.00,IWM260804P00270000,0.28,-0.05,0.17,0.21,2,0.3111,-0.0356,0.0058,18
Tue Aug 04 2026,IWM260804C00271000,22.21,1.38,22.12,22.56,1,0.3037,0.96,0.0064,1,271.00,IWM260804P00271000,0.28,-0.09,0.19,0.23,1,0.3052,-0.0398,0.0064,6
Tue Aug 04 2026,IWM260804C00272000,0,0,21.15,21.58,0,0.2983,0.9552,0.0072,0,272.00,IWM260804P00272000,0.31,-0.1,0.22,0.25,1,0.2998,-0.0446,0.0072,16
Tue Aug 04 2026,IWM260804C00272500,0,0,20.66,21.09,0,0.2959,0.9526,0.0076,0,272.50,IWM260804P00272500,0.31,0,0.23,0.27,0,0.2975,-0.0472,0.0076,30
Tue Aug 04 2026,IWM260804C00273000,0,0,20.18,20.61,0,0.2932,0.9498,0.008,0,273.00,IWM260804P00273000,0.29,-0.17,0.25,0.28,25,0.2949,-0.05,0.008,45
Tue Aug 04 2026,IWM260804C00274000,0,0,19.21,19.64,0,0.2884,0.9435,0.009,0,274.00,IWM260804P00274000,0.52,0,0.28,0.32,0,0.2903,-0.0562,0.009,26
Tue Aug 04 2026,IWM260804C00275000,0,0,18.25,18.68,0,0.2827,0.9363,0.01,0,275.00,IWM260804P00275000,0.33,-0.245,0.32,0.36,8,0.2854,-0.0635,0.01,11
Tue Aug 04 2026,IWM260804C00276000,0,0,17.3,17.72,0,0.2788,0.9282,0.0112,0,276.00,IWM260804P00276000,0.48,-0.17,0.36,0.4,3,0.2799,-0.0714,0.0112,37
Tue Aug 04 2026,IWM260804C00277000,15.47,0,16.35,16.77,0,0.2746,0.9191,0.0124,7,277.00,IWM260804P00277000,0.5,-0.235,0.41,0.45,9,0.2746,-0.0808,0.0125,18
Tue Aug 04 2026,IWM260804C00277500,0,0,15.88,16.3,0,0.2724,0.914,0.0131,0,277.50,IWM260804P00277500,0.77,0,0.44,0.48,0,0.2726,-0.0858,0.0131,1
Tue Aug 04 2026,IWM260804C00278000,15.16,0,15.42,15.83,0,0.2699,0.9087,0.0138,9,278.00,IWM260804P00278000,0.65,-0.18,0.48,0.51,54,0.2709,-0.0912,0.0139,73
Tue Aug 04 2026,IWM260804C00279000,0,0,14.58,14.8,0,0.265,0.8969,0.0154,0,279.00,IWM260804P00279000,0.58,-0.355,0.54,0.58,1249,0.2658,-0.1029,0.0154,1268
Tue Aug 04 2026,IWM260804C00280000,0,0,13.66,13.89,0,0.2612,0.8837,0.0171,0,280.00,IWM260804P00280000,0.64,-0.415,0.62,0.66,22,0.2615,-0.1161,0.0171,45
Tue Aug 04 2026,IWM260804C00281000,0,0,12.75,12.98,0,0.2566,0.8689,0.0189,0,281.00,IWM260804P00281000,0.72,-0.47,0.71,0.76,1554,0.2575,-0.131,0.019,1606
Tue Aug 04 2026,IWM260804C00282000,12.13,1.335,11.89,12.08,1,0.2537,0.8522,0.0209,1,282.00,IWM260804P00282000,0.89,-0.445,0.82,0.87,23,0.2537,-0.1476,0.0209,56
Tue Aug 04 2026,IWM260804C00282500,11.63,1.255,11.45,11.63,1,0.2512,0.8432,0.0219,1,282.50,IWM260804P00282500,0.77,-0.645,0.87,0.92,7,0.2506,-0.1569,0.022,416
Tue Aug 04 2026,IWM260804C00283000,0,0,11,11.2,0,0.2488,0.8336,0.023,0,283.00,IWM260804P00283000,0.96,-0.545,0.94,0.99,64,0.2493,-0.1663,0.023,111
Tue Aug 04 2026,IWM260804C00284000,0,0,10.14,10.36,0,0.2455,0.8129,0.0252,0,284.00,IWM260804P00284000,1.11,-0.585,1.07,1.13,6,0.2447,-0.1873,0.0253,70
Tue Aug 04 2026,IWM260804C00285000,9.55,1.19,9.3,9.49,1,0.2403,0.7898,0.0276,2,285.00,IWM260804P00285000,1.19,-0.715,1.23,1.29,18,0.2409,-0.2102,0.0276,85
Tue Aug 04 2026,IWM260804C00286000,9.29,0,8.5,8.67,0,0.2369,0.7643,0.03,1,286.00,IWM260804P00286000,1.41,-0.72,1.4,1.47,25,0.2362,-0.2361,0.0301,81
Tue Aug 04 2026,IWM260804C00287000,8.5,0,7.69,7.87,0,0.2321,0.7362,0.0324,1,287.00,IWM260804P00287000,1.69,-0.7,1.6,1.68,108,0.2321,-0.2643,0.0325,148
Tue Aug 04 2026,IWM260804C00288000,5.95,0,6.94,7.1,0,0.2286,0.7054,0.0348,2,288.00,IWM260804P00288000,1.85,-0.825,1.83,1.9,45,0.2277,-0.2952,0.035,112
Tue Aug 04 2026,IWM260804C00289000,6.39,0,6.19,6.35,0,0.2238,0.672,0.0372,4,289.00,IWM260804P00289000,2.15,-0.81,2.08,2.16,128,0.2232,-0.3288,0.0374,191
