
iShares Russell 2000 Index (ETF),Last: 292.99,Change:  1.82
"Date: July 27, 2026 at 10:37 AM EDT",Bid: 292.97,Ask: 292.99,Size: 680*200,"Volume: 4,630,902"
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Mon Aug 03 2026,IWM260803C00245000,0,0,48,48.36,0,0.5153,0.9949,0.0007,0,245.00,IWM260803P00245000,0.04,0,0.02,0.03,0,0.4877,-0.0048,0.0007,3
Mon Aug 03 2026,IWM260803C00250000,0,0,43.01,43.37,0,0.4763,0.993,0.001,0,250.00,IWM260803P00250000,0.1,0,0.02,0.04,0,0.4466,-0.0068,0.001,1
Mon Aug 03 2026,IWM260803C00255000,0,0,38.01,38.4,0,0.438,0.9902,0.0014,0,255.00,IWM260803P00255000,0,0,0.04,0.06,0,0.4212,-0.0096,0.0014,0
Mon Aug 03 2026,IWM260803C00260000,0,0,33.06,33.42,0,0.3986,0.9861,0.0022,0,260.00,IWM260803P00260000,0.12,0,0.06,0.09,0,0.3893,-0.0137,0.0022,7
Mon Aug 03 2026,IWM260803C00261000,0,0,32.04,32.42,0,0.3931,0.985,0.0024,0,261.00,IWM260803P00261000,0.2,0,0.07,0.09,0,0.3819,-0.0148,0.0024,65
Mon Aug 03 2026,IWM260803C00262000,0,0,31.05,31.43,0,0.3843,0.9838,0.0026,0,262.00,IWM260803P00262000,0.12,0,0.08,0.1,0,0.3772,-0.016,0.0026,1
Mon Aug 03 2026,IWM260803C00263000,0,0,30.08,30.45,0,0.3804,0.9824,0.0028,0,263.00,IWM260803P00263000,0.06,-0.06,0.09,0.11,1,0.3719,-0.0174,0.0028,0
Mon Aug 03 2026,IWM260803C00264000,0,0,29.06,29.45,0,0.3711,0.9808,0.0031,0,264.00,IWM260803P00264000,0,0,0.09,0.12,0,0.3634,-0.019,0.0031,0
Mon Aug 03 2026,IWM260803C00265000,27.48,0,28.08,28.46,0,0.3616,0.979,0.0034,0,265.00,IWM260803P00265000,0.15,0,0.1,0.13,0,0.3571,-0.0208,0.0034,25
Mon Aug 03 2026,IWM260803C00266000,27.36,0,27.09,27.47,0,0.3583,0.977,0.0037,1,266.00,IWM260803P00266000,0,0,0.11,0.14,0,0.3503,-0.0228,0.0037,0
Mon Aug 03 2026,IWM260803C00267000,0,0,26.1,26.47,0,0.3521,0.9746,0.0041,0,267.00,IWM260803P00267000,0.27,0,0.13,0.15,0,0.3451,-0.0252,0.0041,11
Mon Aug 03 2026,IWM260803C00268000,0,0,25.14,25.5,0,0.3418,0.9719,0.0046,0,268.00,IWM260803P00268000,0.14,-0.07,0.14,0.16,2,0.3373,-0.0279,0.0046,2
Mon Aug 03 2026,IWM260803C00269000,0,0,24.15,24.51,0,0.3381,0.9688,0.0051,0,269.00,IWM260803P00269000,0.26,0,0.16,0.18,0,0.3326,-0.031,0.0051,7
Mon Aug 03 2026,IWM260803C00270000,23.5,0,23.16,23.52,0,0.3257,0.9653,0.0057,1,270.00,IWM260803P00270000,0.14,-0.12,0.17,0.2,6,0.3256,-0.0345,0.0057,47
Mon Aug 03 2026,IWM260803C00271000,0,0,22.2,22.55,0,0.3236,0.9613,0.0063,0,271.00,IWM260803P00271000,0.15,-0.145,0.19,0.22,3,0.3194,-0.0386,0.0063,2
Mon Aug 03 2026,IWM260803C00272000,0,0,21.2,21.58,0,0.3175,0.9566,0.0071,0,272.00,IWM260803P00272000,0.14,-0.185,0.21,0.24,3,0.3126,-0.0432,0.0071,20
Mon Aug 03 2026,IWM260803C00273000,21.33,0,20.22,20.59,0,0.3072,0.9513,0.0079,2,273.00,IWM260803P00273000,0.36,0,0.24,0.27,0,0.3077,-0.0485,0.0079,30
Mon Aug 03 2026,IWM260803C00274000,0,0,19.26,19.62,0,0.3023,0.9453,0.0088,0,274.00,IWM260803P00274000,0.41,0,0.27,0.3,0,0.3018,-0.0546,0.0088,214
Mon Aug 03 2026,IWM260803C00275000,18.75,0,18.36,18.66,0,0.3014,0.9384,0.0098,1,275.00,IWM260803P00275000,0.22,-0.255,0.31,0.34,1,0.2971,-0.0614,0.0098,40
Mon Aug 03 2026,IWM260803C00276000,17.82,0,17.4,17.7,0,0.2951,0.9306,0.011,1,276.00,IWM260803P00276000,0.34,-0.195,0.35,0.38,2,0.2914,-0.0693,0.011,27
Mon Aug 03 2026,IWM260803C00277000,18.71,3.67,16.45,16.69,1,0.2847,0.9217,0.0123,1,277.00,IWM260803P00277000,0.33,-0.285,0.4,0.43,6,0.2864,-0.0782,0.0123,41
Mon Aug 03 2026,IWM260803C00277500,16.42,0,15.97,16.27,0,0.2858,0.9168,0.013,1,277.50,IWM260803P00277500,0.44,-0.215,0.42,0.46,2,0.2835,-0.083,0.013,12
Mon Aug 03 2026,IWM260803C00278000,15.98,0,15.5,15.8,0,0.2832,0.9117,0.0137,1,278.00,IWM260803P00278000,0.43,-0.27,0.45,0.49,36,0.2811,-0.0882,0.0137,31
Mon Aug 03 2026,IWM260803C00279000,15.07,0,14.57,14.87,0,0.2787,0.9003,0.0152,1,279.00,IWM260803P00279000,0.9,0,0.52,0.55,0,0.2762,-0.0996,0.0152,315
Mon Aug 03 2026,IWM260803C00280000,14.77,2.44,13.64,13.9,1,0.2703,0.8875,0.0169,2,280.00,IWM260803P00280000,0.49,-0.425,0.59,0.63,2525,0.2712,-0.1124,0.017,8373
Mon Aug 03 2026,IWM260803C00281000,14.89,3.43,12.73,12.94,1,0.2629,0.8731,0.0188,1,281.00,IWM260803P00281000,0.63,-0.4,0.68,0.72,12,0.2668,-0.1268,0.0188,27
Mon Aug 03 2026,IWM260803C00282000,12.41,0,11.83,12.04,0,0.2584,0.8569,0.0208,1,282.00,IWM260803P00282000,0.58,-0.595,0.78,0.82,2183,0.2621,-0.1431,0.0208,50
Mon Aug 03 2026,IWM260803C00282500,12.57,2.39,11.4,11.6,1,0.2572,0.8481,0.0219,1,282.50,IWM260803P00282500,0.7,-0.555,0.83,0.88,1440,0.2597,-0.1519,0.0219,97
Mon Aug 03 2026,IWM260803C00283000,11.55,0,10.95,11.16,0,0.2545,0.8387,0.023,41,283.00,IWM260803P00283000,0.89,-0.435,0.89,0.94,24,0.2574,-0.1613,0.023,47
Mon Aug 03 2026,IWM260803C00284000,8.86,0,10.08,10.32,0,0.2512,0.8183,0.0253,10,284.00,IWM260803P00284000,0.87,-0.64,1.02,1.07,6,0.2526,-0.1817,0.0253,147
Mon Aug 03 2026,IWM260803C00285000,9.92,0,9.23,9.49,0,0.2475,0.7956,0.0277,1,285.00,IWM260803P00285000,1.22,-0.49,1.17,1.22,27,0.248,-0.2046,0.0278,308
Mon Aug 03 2026,IWM260803C00286000,7.18,0,8.41,8.6,0,0.2407,0.7702,0.0302,5,286.00,IWM260803P00286000,1.3,-0.63,1.34,1.4,33,0.2436,-0.23,0.0303,129
Mon Aug 03 2026,IWM260803C00287000,6.56,0,7.62,7.79,0,0.2366,0.7422,0.0328,6,287.00,IWM260803P00287000,1.2,-0.985,1.53,1.59,16,0.2386,-0.2581,0.0329,1219
Mon Aug 03 2026,IWM260803C00287500,7.83,0,7.22,7.39,0,0.2338,0.7271,0.0342,1112,287.50,IWM260803P00287500,1.62,-0.695,1.63,1.7,7,0.2361,-0.2732,0.0342,109
Mon Aug 03 2026,IWM260803C00288000,6.23,0,6.84,7,0,0.2316,0.7113,0.0354,493,288.00,IWM260803P00288000,1.8,-0.655,1.74,1.81,46,0.2335,-0.2891,0.0356,4215
Mon Aug 03 2026,IWM260803C00289000,6.25,0,6.09,6.29,0,0.2287,0.6775,0.038,89,289.00,IWM260803P00289000,2.05,-0.72,1.98,2.04,80,0.2279,-0.323,0.0381,314
Mon Aug 03 2026,IWM260803C00290000,4.56,0,5.37,5.55,0,0.2229,0.6408,0.0405,28,290.00,IWM260803P00290000,2.23,-0.88,2.23,2.31,64,0.2218,-0.3598,0.0406,561
Mon Aug 03 2026,IWM260803C00291000,5.16,1.21,4.7,4.84,15,0.2181,0.6013,0.0427,754,291.00,IWM260803P00291000,2.64,-0.85,2.55,2.62,52,0.2173,-0.3996,0.0429,365
Mon Aug 03 2026,IWM260803C00292000,4.05,0.685,4.05,4.17,10,0.2121,0.559,0.0447,975,292.00,IWM260803P00292000,2.97,-0.945,2.89,2.97,14,0.2113,-0.4421,0.0449,384
Mon Aug 03 2026,IWM260803C00293000,3.93,1.1,3.45,3.54,48,0.2066,0.5141,0.0463,401,293.00,IWM260803P00293000,3,-1.38,3.29,3.36,51,0.2067,-0.4873,0.0466,211
Mon Aug 03 2026,IWM260803C00294000,2.92,0.58,2.88,2.97,77,0.2011,0.4669,0.0473,221,294.00,IWM260803P00294000,3.62,-1.275,3.72,3.79,72,0.2011,-0.5349,0.0477,203
Mon Aug 03 2026,IWM260803C00295000,2.44,0.54,2.37,2.45,449,0.1959,0.4179,0.0477,721,295.00,IWM260803P00295000,3.68,-1.795,4.21,4.33,171,0.1977,-0.5845,0.0482,192
Mon Aug 03 2026,IWM260803C00296000,2.49,0.975,1.91,1.99,124,0.1909,0.3678,0.0473,563,296.00,IWM260803P00296000,4.55,-1.54,4.74,4.89,39,0.1929,-0.6353,0.0479,103
Mon Aug 03 2026,IWM260803C00297000,1.6,0.41,1.51,1.59,135,0.1864,0.3176,0.0459,140,297.00,IWM260803P00297000,5.14,-1.63,5.32,5.51,16,0.1883,-0.6863,0.0467,50
Mon Aug 03 2026,IWM260803C00298000,1.21,0.295,1.17,1.24,82,0.1819,0.2689,0.0435,2456,298.00,IWM260803P00298000,7.68,0,5.99,6.2,0,0.1855,-0.7361,0.0445,8
Mon Aug 03 2026,IWM260803C00299000,0.95,0.26,0.89,0.95,253,0.1781,0.223,0.0402,4434,299.00,IWM260803P00299000,6.87,-1.43,6.67,6.93,28,0.1808,-0.7834,0.0413,0
Mon Aug 03 2026,IWM260803C00300000,0.86,0.345,0.67,0.72,58,0.1753,0.1812,0.0362,1448,300.00,IWM260803P00300000,6.33,-2.785,7.45,7.72,4,0.1786,-0.8266,0.0374,3
Mon Aug 03 2026,IWM260803C00301000,0.86,0.48,0.49,0.53,126,0.1723,0.1446,0.0316,222,301.00,IWM260803P00301000,8.36,0,8.3,8.56,0,0.1785,-0.8647,0.033,1
Mon Aug 03 2026,IWM260803C00302000,0.36,0.085,0.35,0.39,19,0.17,0.1135,0.027,436,302.00,IWM260803P00302000,8.25,-2.655,9.14,9.43,1,0.1755,-0.8975,0.0285,10
Mon Aug 03 2026,IWM260803C00303000,0.35,0.15,0.25,0.29,4,0.1691,0.088,0.0226,1805,303.00,IWM260803P00303000,0,0,10.06,10.34,0,0.1764,-0.9248,0.0242,0
Mon Aug 03 2026,IWM260803C00304000,0.28,0.13,0.17,0.21,47,0.1676,0.0675,0.0185,590,304.00,IWM260803P00304000,0,0,11,11.28,0,0.1783,-0.947,0.0201,0
Mon Aug 03 2026,IWM260803C00305000,0.17,0.065,0.12,0.16,4,0.1684,0.0515,0.015,100,305.00,IWM260803P00305000,0,0,11.95,12.19,0,0.1732,-0.9641,0.0161,0
Mon Aug 03 2026,IWM260803C00306000,0.1,0.02,0.09,0.11,5,0.1685,0.0392,0.012,23,306.00,IWM260803P00306000,0,0,12.94,13.22,0,0.1873,-0.977,0.0123,0
Mon Aug 03 2026,IWM260803C00307000,0.13,0.07,0.06,0.09,28,0.1704,0.0298,0.0095,261,307.00,IWM260803P00307000,0,0,13.93,14.2,0,0.1934,-0.9861,0.0087,0
Mon Aug 03 2026,IWM260803C00308000,0.07,0.03,0.04,0.07,32,0.1717,0.0227,0.0075,12,308.00,IWM260803P00308000,0,0,14.83,15.19,0,0.1482,-0.992,0.0058,0
Mon Aug 03 2026,IWM260803C00309000,0.04,0.01,0.03,0.05,2,0.173,0.0174,0.0059,4,309.00,IWM260803P00309000,0,0,15.84,16.19,0,0.1866,-0.9958,0.0035,0
Mon Aug 03 2026,IWM260803C00310000,0.03,0,0.02,0.04,0,0.1752,0.0134,0.0047,40,310.00,IWM260803P00310000,0,0,16.84,17.22,0,0,-0.9977,0.002,0
Mon Aug 03 2026,IWM260803C00311000,0,0,0.01,0.03,0,0.1748,0.0103,0.0037,0,311.00,IWM260803P00311000,0,0,17.83,18.22,0,0.1726,-0.999,0.001,0
Mon Aug 03 2026,IWM260803C00312000,0.06,0,0.01,0.03,0,0.1831,0.008,0.0029,210,312.00,IWM260803P00312000,0,0,18.84,19.2,0,0.2145,-0.9995,0.0006,0
Mon Aug 03 2026,IWM260803C00312500,0,0,0.01,0.03,0,0.1872,0.0071,0.0026,0,312.50,IWM260803P00312500,0,0,19.34,19.72,0,0.1846,-0.9997,0.0004,0
Mon Aug 03 2026,IWM260803C00313000,0.02,0.005,0.01,0.02,1,0.1851,0.0063,0.0023,1,313.00,IWM260803P00313000,0,0,19.83,20.22,0,0.2236,-0.9998,0.0002,0
Mon Aug 03 2026,IWM260803C00314000,0.02,0.005,0,0.02,6,0.1848,0.0049,0.0018,0,314.00,IWM260803P00314000,0,0,20.84,21.22,0,0.1964,-0.9999,0.0001,0
Mon Aug 03 2026,IWM260803C00315000,0.02,0.005,0,0.02,1,0.1925,0.0039,0.0014,33,315.00,IWM260803P00315000,0,0,21.84,22.2,0,0.2416,-1,0,0
Mon Aug 03 2026,IWM260803C00316000,0,0,0,0.02,0,0.2,0.0031,0.0012,0,316.00,IWM260803P00316000,0,0,22.83,23.22,0,0.2505,-1,0,0
Mon Aug 03 2026,IWM260803C00317000,0.02,0,0,0.02,0,0.2076,0.0024,0.0009,15,317.00,IWM260803P00317000,0,0,23.84,24.22,0,0.2196,-1,0,0
Mon Aug 03 2026,IWM260803C00318000,0,0,0,0.01,0,0.2012,0.002,0.0008,0,318.00,IWM260803P00318000,0,0,24.84,25.2,0,0.268,-1,0,0
Mon Aug 03 2026,IWM260803C00319000,0,0,0,0.01,0,0.2082,0.0016,0.0006,0,319.00,IWM260803P00319000,0,0,25.84,26.22,0,0.2348,-1,0,0
Mon Aug 03 2026,IWM260803C00320000,0.01,0,0,0.01,0,0.2152,0.0013,0.0005,1,320.00,IWM260803P00320000,0,0,26.84,27.22,0,0.2424,-1,0,0
Mon Aug 03 2026,IWM260803C00321000,0,0,0,0.01,0,0.2222,0.001,0.0004,0,321.00,IWM260803P00321000,0,0,27.83,28.2,0,0.2939,-1,0,0
Mon Aug 03 2026,IWM260803C00322000,0,0,0,0.01,0,0.229,0.0008,0.0003,0,322.00,IWM260803P00322000,0,0,28.84,29.22,0,0.3024,-1,0,0
Mon Aug 03 2026,IWM260803C00323000,0,0,0,0.01,0,0.2359,0.0007,0.0003,0,323.00,IWM260803P00323000,0,0,29.83,30.22,0,0.2647,-1,0,0
Mon Aug 03 2026,IWM260803C00324000,0,0,0,0.01,0,0.2427,0.0006,0.0002,0,324.00,IWM260803P00324000,0,0,30.84,31.2,0,0.3192,-1,0,0
Mon Aug 03 2026,IWM260803C00325000,0,0,0,0.01,0,0.2495,0.0005,0.0002,0,325.00,IWM260803P00325000,0,0,31.84,32.22,0,0.2793,-1,0,0
Mon Aug 03 2026,IWM260803C00330000,0,0,0,0.01,0,0.2829,0.0002,0.0001,0,330.00,IWM260803P00330000,0,0,36.84,37.19,0,0.3685,-1,0,0
Mon Aug 03 2026,IWM260803C00340000,0.01,0,0,0.01,0,0.3472,0.0001,0,1,340.00,IWM260803P00340000,0,0,46.84,47.19,0,0.3842,-1,0,0
Mon Aug 03 2026,IWM260803C00350000,0,0,0,0.01,0,0.4085,0,0,0,350.00,IWM260803P00350000,0,0,56.84,57.22,0,0.45,-1,0,0
Tue Aug 04 2026,IWM260804C00180000,0,0,112.92,113.3,0,1.1382,0.9998,0,0,180.00,IWM260804P00180000,0,0,0,0.01,0,1.0009,0,0,0
Tue Aug 04 2026,IWM260804C00190000,0,0,102.93,103.31,0,1.0004,0.9997,0,0,190.00,IWM260804P00190000,0,0,0,0.01,0,0.896,-0.0001,0,0
Tue Aug 04 2026,IWM260804C00200000,0,0,92.94,93.31,0,0.9108,0.9996,0,0,200.00,IWM260804P00200000,0,0,0,0.01,0,0.796,-0.0002,0,0
Tue Aug 04 2026,IWM260804C00205000,0,0,87.96,88.32,0,0.7882,0.9995,0,0,205.00,IWM260804P00205000,0,0,0,0.02,0,0.7904,-0.0003,0,0
Tue Aug 04 2026,IWM260804C00210000,0,0,82.96,83.33,0,0.7873,0.9993,0,0,210.00,IWM260804P00210000,0,0,0,0.02,0,0.7408,-0.0005,0,0
Tue Aug 04 2026,IWM260804C00215000,0,0,77.95,78.34,0,0.7366,0.9991,0.0001,0,215.00,IWM260804P00215000,0,0,0,0.02,0,0.6922,-0.0007,0.0001,0
Tue Aug 04 2026,IWM260804C00220000,0,0,72.96,73.35,0,0.7018,0.9987,0.0001,0,220.00,IWM260804P00220000,0,0,0,0.02,0,0.6445,-0.0011,0.0001,0
Tue Aug 04 2026,IWM260804C00225000,0,0,67.99,68.35,0,0.6211,0.9981,0.0002,0,225.00,IWM260804P00225000,0,0,0.01,0.02,0,0.6198,-0.0016,0.0002,0
Tue Aug 04 2026,IWM260804C00230000,0,0,63,63.35,0,0.6027,0.9974,0.0003,0,230.00,IWM260804P00230000,0,0,0.01,0.02,0,0.5723,-0.0024,0.0003,0
Tue Aug 04 2026,IWM260804C00235000,0,0,58,58.37,0,0.5646,0.9964,0.0004,0,235.00,IWM260804P00235000,0,0,0.01,0.03,0,0.5405,-0.0034,0.0004,0
Tue Aug 04 2026,IWM260804C00240000,0,0,52.99,53.38,0,0.5394,0.9951,0.0006,0,240.00,IWM260804P00240000,0,0,0.01,0.04,0,0.5047,-0.0047,0.0006,0
Tue Aug 04 2026,IWM260804C00245000,0,0,48.01,48.39,0,0.4956,0.9934,0.0008,0,245.00,IWM260804P00245000,0,0,0.02,0.05,0,0.4745,-0.0064,0.0008,0
Tue Aug 04 2026,IWM260804C00250000,0,0,43.05,43.41,0,0.4558,0.9911,0.0012,0,250.00,IWM260804P00250000,0.09,0,0.03,0.06,0,0.4389,-0.0087,0.0012,1
Tue Aug 04 2026,IWM260804C00255000,0,0,38.05,38.43,0,0.4244,0.9879,0.0017,0,255.00,IWM260804P00255000,0.12,0,0.05,0.08,0,0.4086,-0.0119,0.0017,1
Tue Aug 04 2026,IWM260804C00260000,33.75,0,33.09,33.47,0,0.3867,0.983,0.0025,3,260.00,IWM260804P00260000,0.11,0,0.09,0.11,0,0.3805,-0.0168,0.0025,3
Tue Aug 04 2026,IWM260804C00261000,0,0,32.1,32.48,0,0.3829,0.9816,0.0027,0,261.00,IWM260804P00261000,0.16,0,0.1,0.12,0,0.3752,-0.0182,0.0027,50
Tue Aug 04 2026,IWM260804C00262000,0,0,31.11,31.49,0,0.3693,0.9801,0.0029,0,262.00,IWM260804P00262000,0,0,0.1,0.13,0,0.367,-0.0197,0.0029,0
Tue Aug 04 2026,IWM260804C00263000,0,0,30.12,30.5,0,0.3691,0.9784,0.0032,0,263.00,IWM260804P00263000,0,0,0.11,0.14,0,0.361,-0.0214,0.0032,0
Tue Aug 04 2026,IWM260804C00264000,0,0,29.16,29.51,0,0.3617,0.9766,0.0035,0,264.00,IWM260804P00264000,0,0,0.12,0.16,0,0.3566,-0.0233,0.0035,0
Tue Aug 04 2026,IWM260804C00265000,0,0,28.14,28.51,0,0.3558,0.9744,0.0038,0,265.00,IWM260804P00265000,0,0,0.14,0.17,0,0.3515,-0.0254,0.0038,0
Tue Aug 04 2026,IWM260804C00266000,0,0,27.15,27.54,0,0.3461,0.9719,0.0042,0,266.00,IWM260804P00266000,0,0,0.15,0.18,0,0.344,-0.0279,0.0042,0
Tue Aug 04 2026,IWM260804C00267000,0,0,26.17,26.55,0,0.3411,0.9692,0.0046,0,267.00,IWM260804P00267000,0,0,0.16,0.2,0,0.3379,-0.0306,0.0046,0
Tue Aug 04 2026,IWM260804C00267500,0,0,25.69,26.07,0,0.3384,0.9676,0.0049,0,267.50,IWM260804P00267500,0,0,0.17,0.21,0,0.3355,-0.0322,0.0049,0
Tue Aug 04 2026,IWM260804C00268000,0,0,25.2,25.56,0,0.331,0.966,0.0051,0,268.00,IWM260804P00268000,0,0,0.18,0.21,0,0.3313,-0.0338,0.0051,0
Tue Aug 04 2026,IWM260804C00269000,0,0,24.21,24.58,0,0.3279,0.9624,0.0057,0,269.00,IWM260804P00269000,0.24,0,0.19,0.23,0,0.3242,-0.0374,0.0057,12
Tue Aug 04 2026,IWM260804C00270000,0,0,23.25,23.62,0,0.3225,0.9584,0.0063,0,270.00,IWM260804P00270000,0.31,0,0.22,0.25,0,0.3194,-0.0414,0.0063,18
Tue Aug 04 2026,IWM260804C00271000,0,0,22.27,22.64,0,0.3153,0.9538,0.0069,0,271.00,IWM260804P00271000,0.57,0,0.24,0.28,0,0.3138,-0.046,0.007,5
Tue Aug 04 2026,IWM260804C00272000,0,0,21.3,21.66,0,0.3076,0.9486,0.0077,0,272.00,IWM260804P00272000,0.6,0,0.27,0.31,0,0.3087,-0.0512,0.0077,15
Tue Aug 04 2026,IWM260804C00272500,0,0,20.82,21.18,0,0.3058,0.9458,0.0081,0,272.50,IWM260804P00272500,0.31,0,0.29,0.33,0,0.3068,-0.0541,0.0081,30
Tue Aug 04 2026,IWM260804C00273000,0,0,20.34,20.7,0,0.3036,0.9427,0.0085,0,273.00,IWM260804P00273000,0.36,0,0.3,0.35,0,0.3037,-0.0571,0.0085,20
Tue Aug 04 2026,IWM260804C00274000,0,0,19.38,19.66,0,0.291,0.9361,0.0094,0,274.00,IWM260804P00274000,0.52,0,0.34,0.38,0,0.298,-0.0638,0.0094,26
Tue Aug 04 2026,IWM260804C00275000,0,0,18.42,18.7,0,0.2867,0.9287,0.0104,0,275.00,IWM260804P00275000,0.25,-0.325,0.39,0.43,1,0.2941,-0.0712,0.0105,4
Tue Aug 04 2026,IWM260804C00276000,0,0,17.47,17.75,0,0.2822,0.9203,0.0116,0,276.00,IWM260804P00276000,0.28,-0.37,0.43,0.48,2,0.2883,-0.0796,0.0116,37
Tue Aug 04 2026,IWM260804C00277000,15.47,0,16.53,16.82,0,0.2789,0.9108,0.0128,7,277.00,IWM260804P00277000,0.31,-0.425,0.49,0.54,3,0.2839,-0.0891,0.0128,12
Tue Aug 04 2026,IWM260804C00277500,0,0,16.06,16.34,0,0.2757,0.9057,0.0135,0,277.50,IWM260804P00277500,0.77,0,0.52,0.57,0,0.2812,-0.0942,0.0135,1
Tue Aug 04 2026,IWM260804C00278000,15.16,0,15.6,15.88,0,0.2744,0.9003,0.0142,9,278.00,IWM260804P00278000,0.53,-0.3,0.55,0.6,51,0.2784,-0.0997,0.0142,22
Tue Aug 04 2026,IWM260804C00279000,0,0,14.68,14.93,0,0.2681,0.8885,0.0156,0,279.00,IWM260804P00279000,0.47,-0.465,0.63,0.68,1231,0.2744,-0.1115,0.0157,61
Tue Aug 04 2026,IWM260804C00280000,0,0,13.77,14.01,0,0.2639,0.8752,0.0172,0,280.00,IWM260804P00280000,0.56,-0.495,0.71,0.77,9,0.2697,-0.1248,0.0173,39
Tue Aug 04 2026,IWM260804C00281000,0,0,12.87,13.12,0,0.2605,0.8605,0.0189,0,281.00,IWM260804P00281000,0.54,-0.65,0.8,0.87,2,0.2649,-0.1396,0.019,84
Tue Aug 04 2026,IWM260804C00282000,0,0,11.99,12.23,0,0.2567,0.844,0.0208,0,282.00,IWM260804P00282000,0.67,-0.665,0.91,0.98,2,0.2604,-0.1561,0.0208,38
Tue Aug 04 2026,IWM260804C00282500,0,0,11.55,11.78,0,0.254,0.835,0.0217,0,282.50,IWM260804P00282500,0.77,-0.645,0.98,1.04,7,0.2585,-0.1651,0.0218,416
Tue Aug 04 2026,IWM260804C00283000,0,0,11.12,11.33,0,0.2515,0.8256,0.0228,0,283.00,IWM260804P00283000,0.98,-0.525,1.04,1.11,59,0.2563,-0.1745,0.0228,52
Tue Aug 04 2026,IWM260804C00284000,0,0,10.27,10.48,0,0.248,0.8053,0.0248,0,284.00,IWM260804P00284000,1.03,-0.665,1.18,1.25,5,0.2516,-0.195,0.0249,64
Tue Aug 04 2026,IWM260804C00285000,10.09,0,9.43,9.64,0,0.2436,0.7828,0.027,1,285.00,IWM260804P00285000,1.29,-0.615,1.34,1.41,12,0.2471,-0.2176,0.0271,76
Tue Aug 04 2026,IWM260804C00286000,9.29,0,8.62,8.83,0,0.24,0.758,0.0292,1,286.00,IWM260804P00286000,1.56,-0.57,1.52,1.59,7,0.2426,-0.2425,0.0293,92
Tue Aug 04 2026,IWM260804C00287000,8.5,0,7.83,8.01,0,0.235,0.7307,0.0315,1,287.00,IWM260804P00287000,1.71,-0.68,1.72,1.79,2,0.2378,-0.2698,0.0316,96
Tue Aug 04 2026,IWM260804C00288000,5.95,0,7.06,7.23,0,0.2304,0.701,0.0337,2,288.00,IWM260804P00288000,2.03,-0.645,1.94,2.02,3,0.233,-0.2997,0.0339,108
Tue Aug 04 2026,IWM260804C00289000,6.39,0,6.33,6.5,0,0.2268,0.6688,0.0359,4,289.00,IWM260804P00289000,2.23,-0.73,2.19,2.28,8,0.2284,-0.3321,0.0361,155
